time,XL_430_base_Revolute-29,XL_430_shoulder_Revolute-30,XL_430_upper_Revolute-31,XL_430_lower_Revolute-32
0.0,0.0,0.0,0.0,0.0
0.1,0.004999999999999993,0.002153790561845083,1.1973855272769553e-07,-0.0021536483349989203
0.2,0.01999999999999994,0.008615162247380318,4.789542109107814e-07,-0.008614593339995667
0.30000000000000004,0.04499999999999988,0.019384115056605724,1.0776469745492585e-06,-0.019382835014990257
0.4,0.07999999999999996,0.03446064898952136,1.9158168436431302e-06,-0.03445837335998275
0.5,0.1250000000000001,0.05384476404612721,2.9934638181923955e-06,-0.05384120837497314
0.6000000000000001,0.1799999922263883,0.07753645687787679,4.310587712036843e-06,-0.07753133671163605
0.7000000000000001,0.2449999842905933,0.10553573076345485,5.8671887074527655e-06,-0.10552876164843972
0.8,0.3199999745849995,0.1378425850103679,7.66326676594145e-06,-0.13783348249293642
0.9,0.4049999604033667,0.17445701845288097,9.69882182269464e-06,-0.17444549807946813
1.0,0.4999998952023822,0.2153790110420846,1.1973852763106554e-05,-0.21536478836044934
1.1,0.5999998213526307,0.2584547904676068,1.4368622049127996e-05,-0.258437723251149
1.2,0.6978489948974211,0.30060411576062906,1.6711885734298863e-05,-0.3005842651883007
1.3,0.7862902961618319,0.33870092374874616,1.8829852417249795e-05,-0.3386785574309479
1.4,0.8647315974262431,0.37249015061317337,2.070834199474535e-05,-0.3724655530035975
1.5,0.9331728986906538,0.40197179635391017,2.2347354466785498e-05,-0.4019452519062491
1.6,0.9916141999550644,0.42714586097095675,2.3746889833370253e-05,-0.42711765413890274
1.7000000000000002,1.040055501219475,0.44801234446431315,2.490694809449962e-05,-0.44798275970155854
1.8,1.0784968024838855,0.4645712468339793,2.582752925017359e-05,-0.46454056859421655
1.9,1.1069381037482955,0.47682256807995516,2.650863330039216e-05,-0.4767910808168765
2.0,1.1253794050127057,0.4847663082022408,2.6950260245155335e-05,-0.48473429636953846
2.1,1.133820706277116,0.48840246720083635,2.7152410084463125e-05,-0.48837021525220276
2.134413012,1.134412833996737,0.4886575310196217,2.7166590187698602e-05,-0.48862526222769653
