time,XL_430_base_Revolute-29,XL_430_shoulder_Revolute-30,XL_430_upper_Revolute-31,XL_430_lower_Revolute-32
0.0,-0.3490658503988659,0.3490658503988659,0.0,-0.4363323129985824
0.1,-0.34906525944754985,0.3440658503988659,-5.16993357960573e-07,-0.43133318849418284
0.2,-0.34906348659360187,0.32906585039886593,-2.067973431842285e-06,-0.4163358149809845
0.30000000000000004,-0.3490605318370218,0.304065850398866,-4.652940221645146e-06,-0.3913401924589872
0.4,-0.3490563951778097,0.26906585039886605,-8.271893727369157e-06,-0.35634632092819074
0.5,-0.34905107661662477,0.22406585597605924,-1.2924833372339943e-05,-0.3113542059648121
0.6000000000000001,-0.34904457615462336,0.16906587691451025,-1.861175814489823e-05,-0.2563638573512025
0.7000000000000001,-0.349036893790453,0.10406590177102722,-2.5332669228254838e-05,-0.1913752636461738
0.8,-0.34902802952472295,0.02906593570041146,-3.3087566089410174e-05,-0.1163884300036248
0.9,-0.3490180056584161,-0.05574533415636151,-4.1856938728640855e-05,-0.03159201052557859
1.0,-0.3490082841897349,-0.13799803770233737,-5.036175901015478e-05,0.050646290644380226
1.1,-0.34899974462368566,-0.21025074124831344,-5.783259257574756e-05,0.12288634280554026
1.2,-0.3489923869602685,-0.27250344479429006,-6.426943942541926e-05,0.18512814595790195
1.3,-0.3489862111994835,-0.3247561483402668,-6.967229955916983e-05,0.2373717001014648
1.4,-0.3489812173413303,-0.367008851886244,-7.40411729769993e-05,0.27961700523622907
1.5,-0.34897740538580924,-0.3992615554322211,-7.737605967890763e-05,0.31186406136219436
1.6,-0.34897477533292015,-0.42151425897819805,-7.967695966489479e-05,0.33411286847936045
1.7000000000000002,-0.3489733271826631,-0.43376696252417524,-8.094387293496082e-05,0.3463634265877279
1.772527035,-0.34897301633217315,-0.43639704796046647,-8.12158202752471e-05,0.3489930514983734
