time,XL_430_base_Revolute-29,XL_430_shoulder_Revolute-30,XL_430_upper_Revolute-31,XL_430_lower_Revolute-32
0.0,-1.5707963267948966,0.3490658503988659,0.0,-0.4363323129985824
0.1,-1.5707964460533914,0.3440658503988659,3.5609381102567376e-08,-0.4313331862980777
0.2,-1.570796803828876,0.3290658503988659,1.4243752441026937e-07,-0.416335806196564
0.3,-1.5707974001213505,0.304065850398866,3.20484429923106e-07,-0.3913401726940411
0.4,-1.5707982349308147,0.2690658503988661,5.697500976410775e-07,-0.3563462857905089
0.5,-1.5707993082571607,0.2240658549245635,8.902344953327273e-07,-0.3113541500108744
0.6000000000000001,-1.5708006200999978,0.1690658803731984,1.2819375062189416e-06,-0.2563637817495138
0.7000000000000001,-1.5708021704597792,0.1040659076988443,1.74485926594245e-06,-0.1913751619638271
0.8,-1.5708039593363492,0.0290659434878903,2.2789997275958064e-06,-0.1163882972390531
0.9,-1.5708058878027047,-0.0517864250235143,2.8548202882693727e-06,-0.0355500503941729
1.0,-1.5708076079776545,-0.1239060233480979,3.3684471406102086e-06,0.0365569515286456
1.1,-1.5708090896356142,-0.1860256216726815,3.810855230745911e-06,0.098665700050455
1.2,-1.5708103327765843,-0.2381452199972647,4.182044558676474e-06,0.1507761951712548
1.3,-1.5708113374005643,-0.2802648183218476,4.482015124401901e-06,0.192888436891045
1.4,-1.570812103507555,-0.3123844166464301,4.710766927922189e-06,0.2250024252098257
1.5,-1.5708126310975556,-0.3345040149710126,4.868299969237344e-06,0.2471181601275972
1.6,-1.5708129201705667,-0.3466236132955951,4.954614248347362e-06,0.2592356416443595
1.671195983,-1.570812980621124,-0.3491580473107653,4.972664173692463e-06,0.2617696329955403
1.671195983,-1.5707963267948966,-0.3490658503988659,0.0,0.2617993877991494
1.7711959830000001,-1.5657963267948969,-0.3490660108119261,3.3431147361542e-07,0.2617993957363382
1.871195983,-1.5507963267948963,-0.3490664920511067,1.3372458944616792e-06,0.2617994195479047
1.971195983,-1.5257963267948966,-0.3490672941164078,3.008803262538779e-06,0.2617994592338488
2.071195983,-1.490796326794897,-0.3490684170078292,5.348983577846716e-06,0.2617995147941707
2.171195983,-1.445796326794897,-0.349069860725371,8.357786840385494e-06,0.2617995862288701
2.271195983,-1.3907963267948966,-0.3490716252690333,1.2035213050155132e-05,0.2617996735379472
2.3711959830000002,-1.3257963268326896,-0.3490737106388148,1.6381262204628687e-05,0.2617997767214019
2.4711959830000003,-1.2507963307244774,-0.349076116834593,2.1395934048646128e-05,0.2617998957792281
2.571195983,-1.1657963346162648,-0.3490788438564917,2.7079228839894455e-05,0.261800030711432
2.671195983,-1.070796385211285,-0.3490818917030125,3.343114345568829e-05,0.2618001815179394
2.771195983,-0.9707964581952028,-0.3490850999618751,4.011736804812447e-05,0.2618003402616001
2.871195983,-0.8707964581952018,-0.3490883082230793,4.680359752043296e-05,0.2618004990053766
2.9711959830000003,-0.7738615437810844,-0.3490914181483318,5.328488833694663e-05,0.2618006528835206
3.071195983,-0.6866910847457675,-0.3490942148043504,5.911330526011251e-05,0.2618007912611992
3.171195983,-0.6095206257104515,-0.3490966906342487,6.42730992360475e-05,0.2618009137645003
3.271195983,-0.5423501666751359,-0.3490988456380266,6.876427026475163e-05,0.2618010203934237
3.3711959830000002,-0.4851797076398209,-0.349100679815684,7.258681834622486e-05,0.2618011111479694
3.4711959830000003,-0.4380092486045065,-0.3491021931672211,7.574074348046722e-05,0.2618011860281375
3.571195983,-0.4008387895691921,-0.3491033856926377,7.822604566747874e-05,0.261801245033928
3.671195983,-0.3736683305338775,-0.3491042573919339,8.004272490725943e-05,0.2618012881653407
3.771195983,-0.3564978714985629,-0.3491048082651097,8.119078119980927e-05,0.2618013154223758
3.8711959830000002,-0.3493274124632485,-0.3491050383121651,8.167021454512825e-05,0.2618013268050334
3.892900573,-0.3490918678420497,-0.3491050458690518,8.16859635990113e-05,0.2618013271789458
3.892900573,-0.3490658503988659,-0.3490658503988659,0.0,0.2617993877991494
3.992900573,-0.3490655751942136,-0.3440668397180902,-5.574651766960313e-07,0.2567993877991494
4.092900573,-0.3490647495802569,-0.3290698076757631,-2.229860706784125e-06,0.2417993877991494
4.192900573,-0.3490633735569958,-0.3040747542718846,-5.017186590264269e-06,0.2167993877991495
4.292900573,-0.3490614471244301,-0.269081679506455,-8.919442827136451e-06,0.1817993877991498
4.392900573,-0.3490589702828091,-0.2240905879031428,-1.3936628912943306e-05,0.1367993923237143
4.492900573,-0.3490559430330348,-0.169101495851495,-2.006874302000288e-05,0.0817994177656332
4.592900573,-0.3490523653740594,-0.1041143843167402,-2.731578727097958e-05,0.0167994450863685
4.692900573,-0.3490482373062459,-0.0291292598899646,-3.56777609308678e-05,-0.0582005191216895
4.792900573,-0.3490437871225321,0.0517070040889964,-4.4692225003884345e-05,-0.1390527808400198
4.892900573,-0.3490398176018638,0.1238121667649265,-5.2733039440711295e-05,-0.2111722133441541
4.992900573,-0.3490363984904999,0.1859193080793053,-5.96589235241462e-05,-0.2732916458482887
5.092900573,-0.3490335297884405,0.2380284280321331,-6.546987725418908e-05,-0.3254110783524235
5.192900573,-0.3490312114956855,0.2801395266234093,-7.016590063083989e-05,-0.3675305108565583
5.292900573,-0.3490294436122351,0.3122526038531345,-7.374699365409867e-05,-0.3996499433606933
5.392900573,-0.3490282261380891,0.3343676597213082,-7.621315632396538e-05,-0.4217693758648284
5.492900573,-0.3490275590732475,0.3464846942279307,-7.756438864044005e-05,-0.4338888083689636
