time,XL_430_base_Revolute-29,XL_430_shoulder_Revolute-30,XL_430_upper_Revolute-31,XL_430_lower_Revolute-32
0.0,-0.3490658503988659,-0.4363323129985824,0.0,0.3490658503988659
0.1,-0.3540658503988659,-0.43633235973153,-1.7082518770660996e-07,0.3490659768056589
0.2,-0.3690658503988659,-0.436332499930373,-6.833007508264407e-07,0.3490663560260378
0.30000000000000004,-0.3940658503988659,-0.43633273359511127,-1.537426689359492e-06,0.3490669880600027
0.4,-0.4290658503988657,-0.43633306072574485,-2.733203003305755e-06,0.34906787290755364
0.5,-0.4740658503988652,-0.4363334813222737,-4.27062969266523e-06,0.34906901056869044
0.6000000000000001,-0.5290658503988649,-0.43633399538469786,-6.14970675743793e-06,0.34907040104341325
0.7000000000000001,-0.594065848127471,-0.4363346029129961,-8.370434120021606e-06,0.3490720443316646
0.8,-0.6690658354299489,-0.4363353039070922,-1.0932811501809441e-05,0.34907394043323825
0.9,-0.7540658227324273,-0.4363360983670836,-1.3836839259010511e-05,0.34907608934839796
1.0,-0.8490657908340314,-0.43633698629279083,-1.7082516735626212e-05,0.34907849107665817
1.1,-0.9490657282305017,-0.43633792095115875,-2.049901835090647e-05,0.3490810192109351
1.2,-1.049065728230502,-0.4363388556101117,-2.3915522105038687e-05,0.34908354734679475
1.3,-1.149065728230502,-0.4363397902690648,-2.7332025859170892e-05,0.34908607548265436
1.4,-1.2490657282305024,-0.4363407249280178,-3.074852961330311e-05,0.349088603618514
1.5,-1.3490657282305025,-0.43634165958697085,-3.416503336743531e-05,0.3490911317543737
1.6,-1.4490657282304917,-0.43634259424592386,-3.7581537121567145e-05,0.34909365989023333
1.7000000000000002,-1.549065728230481,-0.43634352890487693,-4.099804087569898e-05,0.34909618802609294
1.8,-1.64906572823047,-0.43634446356382994,-4.441454462983081e-05,0.34909871616195254
1.9,-1.7490657282304594,-0.43634539822278295,-4.783104838396265e-05,0.34910124429781225
2.0,-1.8490657282304483,-0.43634633288173597,-5.1247552138094474e-05,0.34910377243367186
2.1,-1.9490657282304593,-0.43634726754068903,-5.466405589222706e-05,0.3491063005695315
2.2,-2.0490657282304707,-0.4363482021996421,-5.808055964635965e-05,0.34910882870539106
2.3,-2.149065728230482,-0.4363491368585951,-6.149706340049225e-05,0.3491113568412508
2.4,-2.249065728230493,-0.4363500715175481,-6.491356715462484e-05,0.3491138849771104
2.5,-2.3490657282305047,-0.43635100617650124,-6.833007090875741e-05,0.34911641311297004
2.6,-2.4490657282304937,-0.4363519408354542,-7.174657466288924e-05,0.34911894124882964
2.7,-2.5490657282304827,-0.43635287549440727,-7.516307841702108e-05,0.3491214693846893
2.8,-2.649038124111519,-0.4363538098953559,-7.857863907539259e-05,0.34912399682267925
2.9,-2.7432951016494926,-0.43635469087663536,-8.1798932251509e-05,0.3491263797671286
3.0,-2.8275520791874644,-0.4363554783920194,-8.467757505221215e-05,0.349128509897992
3.1,-2.9018090567254364,-0.4363561724415082,-8.721456747750205e-05,0.34913038721526946
3.2,-2.966066034263408,-0.4363567730251017,-8.940990952737877e-05,0.34913201171896086
3.3,-3.0203230118013815,-0.43635728014279995,-9.126360120184227e-05,0.3491333834090664
3.4,-3.0645799893393546,-0.4363576937946029,-9.27756425008926e-05,0.3491345022855859
3.5,-3.098836966877329,-0.43635801398051044,-9.394603342452969e-05,0.3491353683485195
3.6,-3.1230939444153023,-0.43635824070052276,-9.477477397275357e-05,0.3491359815978671
3.7,-3.137350921953276,-0.4363583739546397,-9.526186414556422e-05,0.3491363420336287
3.792569775,-3.1416355036102046,-0.4363584140008658,-9.540824703872204e-05,0.349136450353674
