time,XL_430_base_Revolute-29,XL_430_shoulder_Revolute-30,XL_430_upper_Revolute-31,XL_430_lower_Revolute-32
0.0,0.7853981633974483,0.4886921905584123,0.0,-0.4886921905584123
0.1,0.7903981633974483,0.48869209833756766,6.660617628336389e-08,-0.48869201174869675
0.2,0.8053981633974483,0.4886918216750338,2.6642470513345554e-07,-0.4886914753195501
0.30000000000000004,0.8303981633974484,0.4886913605708107,5.994555865502753e-07,-0.4886905812709725
0.4,0.8653981633974484,0.48869071502489836,1.0656988205338226e-06,-0.48868932960296374
0.5,0.9103981633974484,0.4886898850372967,1.6651544070840975e-06,-0.488687720315524
0.6000000000000001,0.9653981633974484,0.48868887060800587,2.397822346201102e-06,-0.48868575340865306
0.7000000000000001,1.0303981609011883,0.48868767173707184,3.263702604631561e-06,-0.48868342888244043
0.8,1.1053981427686865,0.48868628842473694,4.262795007334698e-06,-0.4886807467373559
0.9,1.1903981246361846,0.4886847206707128,5.395099762604561e-06,-0.48867770697284024
1.0,1.2853980885058642,0.4886829684753314,6.660616630687973e-06,-0.4886743095895372
1.1,1.3853980260803924,0.4886811240595903,7.992739324770854e-06,-0.48867073339745903
1.2,1.4853980260803918,0.48867927964269786,9.324862850438127e-06,-0.4886671572031483
1.3,1.5853980260803917,0.4886774352258054,1.06569863761054e-05,-0.48866358100883767
1.4,1.6853980260803914,0.48867559080891293,1.1989109901772673e-05,-0.488660004814527
1.5,1.785398026080391,0.48867374639202044,1.3321233427439945e-05,-0.4886564286202163
1.6,1.8853980260804017,0.4886719019751281,1.4653356953107365e-05,-0.4886528524259056
1.7000000000000002,1.9853980260804125,0.48867005755823567,1.5985480478774785e-05,-0.48864927623159504
1.8,2.0853980260804232,0.4886682131413432,1.7317604004442203e-05,-0.48864570003728436
1.9,2.185398026080434,0.48866636872445074,1.864972753010963e-05,-0.4886421238429737
2.0,2.2853980260804447,0.48866452430755825,1.9981851055777044e-05,-0.488638547648663
2.1,2.3853980260804555,0.4886626798906658,2.1313974581444467e-05,-0.4886349714543523
2.2,2.4853980260804662,0.4886608354737733,2.2646098107111884e-05,-0.4886313952600416
2.3,2.585398026080477,0.48865899105688093,2.397822163277931e-05,-0.48862781906573094
2.4,2.6844379780625416,0.4886571643472763,2.5297556132941963e-05,-0.4886242772046029
2.5,2.7750560880184105,0.48865549297154864,2.650470129417913e-05,-0.4886210365249102
2.6,2.85567419797427,0.48865400603751025,2.7578634102849444e-05,-0.48861815346464865
2.7,2.926292307930129,0.4886527035451611,2.8519354558953035e-05,-0.4886156280238181
2.8,2.986910417885989,0.48865158549450116,2.93268626624899e-05,-0.4886134602024186
2.9,3.0375285278418502,0.4886506518855305,3.0001158413460056e-05,-0.4886116500004502
3.0,3.0781466377977114,0.4886499027182491,3.054224181186349e-05,-0.48861019741791284
3.1,3.1087647477535723,0.4886493379926569,3.095011285770018e-05,-0.4886091024548066
3.2,3.129382857709434,0.48864895770875405,3.122477155097016e-05,-0.48860836511113137
3.3,3.1400009676652942,0.48864876186654027,3.1366217891673404e-05,-0.4886079853868872
3.356181099,3.141579125639102,0.48864873275872805,3.138724090531469e-05,-0.48860792894889155
