time,XL_430_base_Revolute-29,XL_430_shoulder_Revolute-30,XL_430_upper_Revolute-31,XL_430_lower_Revolute-32
0.0,-1.5707963267948966,-0.3490658503988659,0.0,0.2617993877991494
0.1,-1.5657963267948967,-0.3490660108119261,3.3431147361542e-07,0.26179939573633826
0.2,-1.5507963267948965,-0.34906649205110674,1.3372458944616792e-06,0.26179941954790475
0.30000000000000004,-1.5257963267948966,-0.3490672941164078,3.008803262538779e-06,0.26179945923384884
0.4,-1.490796326794897,-0.3490684170078292,5.348983577846716e-06,0.2617995147941707
0.5,-1.445796326794897,-0.34906986072537105,8.357786840385494e-06,0.2617995862288701
0.6000000000000001,-1.3907963267948966,-0.34907162526903335,1.2035213050155133e-05,0.2617996735379472
0.7000000000000001,-1.3257963268326896,-0.3490737106388148,1.6381262204628687e-05,0.2617997767214019
0.8,-1.2507963307244774,-0.34907611683459305,2.1395934048646128e-05,0.26179989577922813
0.9,-1.1657963346162648,-0.34907884385649174,2.7079228839894458e-05,0.261800030711432
1.0,-1.070796385211285,-0.3490818917030125,3.343114345568829e-05,0.2618001815179394
1.1,-0.9707964581952029,-0.3490850999618751,4.011736804812447e-05,0.2618003402616001
1.2,-0.8707964581952018,-0.3490883082230793,4.680359752043296e-05,0.26180049900537666
1.3,-0.7738615437810844,-0.3490914181483318,5.3284888336946626e-05,0.2618006528835206
1.4,-0.6866910847457675,-0.34909421480435043,5.911330526011251e-05,0.26180079126119926
1.5,-0.6095206257104515,-0.3490966906342487,6.42730992360475e-05,0.2618009137645003
1.6,-0.5423501666751359,-0.3490988456380266,6.876427026475163e-05,0.2618010203934237
1.7000000000000002,-0.4851797076398209,-0.34910067981568405,7.258681834622486e-05,0.26180111114796945
1.8,-0.4380092486045065,-0.3491021931672211,7.574074348046722e-05,0.2618011860281375
1.9,-0.4008387895691921,-0.34910338569263777,7.822604566747874e-05,0.261801245033928
2.0,-0.3736683305338775,-0.3491042573919339,8.004272490725943e-05,0.26180128816534076
2.1,-0.3564978714985629,-0.3491048082651097,8.119078119980927e-05,0.26180131542237584
2.2,-0.3493274124632485,-0.3491050383121651,8.167021454512825e-05,0.2618013268050334
2.22170459,-0.3490918678420497,-0.34910504586905183,8.16859635990113e-05,0.2618013271789458
