time,XL_430_base_Revolute-29,XL_430_shoulder_Revolute-30,XL_430_upper_Revolute-31,XL_430_lower_Revolute-32
0.0,0.0,0.0,0.0,0.0
0.1,0.004999999999999998,0.003111141755289115,5.387696688303188e-07,-0.003110536283347154
0.2,0.019999999999999955,0.012444567021156436,2.155078675321271e-06,-0.012442145133388594
0.30000000000000004,0.044999999999999936,0.028000275797602003,4.848927019472864e-06,-0.027994826550124356
0.4,0.08000000000000003,0.049778268084625876,8.620314701285107e-06,-0.0497685805335545
0.5,0.12499999336555664,0.07777853975408915,1.3469241005870604e-05,-0.07776340295634351
0.6000000000000001,0.1799999817142211,0.11200109181247811,1.9395706107526873e-05,-0.11197929482478183
0.7000000000000001,0.24499995549201736,0.15244591831503806,2.639970897677542e-05,-0.15241625019527164
0.8,0.31999992114860343,0.19911302327492894,3.448125030859225e-05,-0.19907427308019188
0.9,0.40481038702895994,0.2518844996121089,4.3619911631733194e-05,-0.25183547934587686
1.0,0.4870572117004591,0.30306080570719773,5.248233052985498e-05,-0.30300182581203494
1.1,0.5593040363719581,0.34801482829170827,6.026721009031611e-05,-0.3479470997114985
1.2,0.6215508610434592,0.38674656736564184,6.697455031311683e-05,-0.38667130104426917
1.3,0.6737976857149592,0.4192560229289965,7.26043511982568e-05,-0.4191744298103448
1.4,0.7160445103864599,0.4455431949817733,7.715661274573618e-05,-0.4454564860097265
1.5,0.7482913350579607,0.4656080835239719,8.063133495555495e-05,-0.4655174696424139
1.6,0.7705381597294609,0.47945068855559203,8.302851782771302e-05,-0.4793573807084068
1.7000000000000002,0.7827849844009616,0.4870710100766341,8.434816136221049e-05,-0.4869762192077055
1.772468246,0.7854108077919354,0.48870487183536887,8.463110416196287e-05,-0.4886097629939627
